Reporting period,Implementing Agency,Lead Organization,Org Type,District,Sub Dstrict,Village,Admin Level 5,Sector/Cluster,Sub Sector,Status,Activity Details,Start Date,End Date,Total Beneficiaries Reached (HOUSEHOLD),Total Beneficiaries Planned (HOUSEHOLD),Primary Beneficiary Type,# of Primary Beneficiaries,Activity Description,Material Provided
14 Nov - 26 Nov 2018,BSMI,KEMENSOS RI/DINAS SOSIAL,National NGOs,Palu,Palu Selatan,Petobo,,Protection,Psychosocial Support,Completed,PSYCHOSOCIAL SERVICES & ADDING NUTRITION,Oct-31-2018,Oct-31-2018,,,U5 CHILD AND CHILDREN,60,,"STORY BOOK, AL-QUR'AN, IQRA, ATK, FOOD, MILK, GAMES THERAPY, STORY TELLING, DANCE THERAPY"
14 Nov - 26 Nov 2018,BSMI,KEMENSOS RI/DINAS SOSIAL,National NGOs,Palu,Palu Selatan,Tatura Utara,,Protection,Psychosocial Support,Completed,PSYCHOSOCIAL SERVICES & ADDING NUTRITION,Nov-01-2018,Nov-01-2018,,,CHILDREN & YOUTH,25,,"STORY BOOK, AL-QUR'AN, IQRA, ATK, FOOD, MILK, GAMES THERAPY, STORY TELLING, DANCE THERAPY"
14 Nov - 26 Nov 2018,BSMI,KEMENSOS RI/DINAS SOSIAL,National NGOs,Palu,Palu Selatan,Tatura Utara,SDN 1 DAN 2 TATURA,Protection,Psychosocial Support,Completed,PSYCHOSOCIAL SERVICES & ADDING NUTRITION,Nov-02-2018,Nov-02-2018,,,Children,155,,"STORY BOOK, AL-QUR'AN, IQRA, ATK, FOOD, MILK, GAMES THERAPY, STORY TELLING, DANCE THERAPY"
14 Nov - 26 Nov 2018,BSMI,KEMENSOS RI/DINAS SOSIAL,National NGOs,Palu,Palu Selatan,Petobo,,Protection,Psychosocial Support,Completed,NON-MEDICAL PSYCHOLOGICAL INTERVENTION,Nov-04-2018,Nov-04-2018,,,ELDERLY,1,,PRIVATE COUNSELLING
14 Nov - 26 Nov 2018,POS SANTA MARIA,KEMENSOS RI/DINAS SOSIAL,National NGOs,Palu,Palu Selatan,Birobuli Utara,,Protection,Psychosocial Support,Completed,PSYCHOSOCIAL SERVICES,Oct-11-2018,Oct-30-2018,,,Children,6,,"RECREATIONAL ACTIVITIES, CHILDREN SERVICE"
14 Nov - 26 Nov 2018,BANUAMENTOR,KEMENSOS RI/DINAS SOSIAL,National NGOs,Palu,Palu Selatan,Petobo,HUNTARA PETOBO,Protection,Psychosocial Support,Completed,PSYCHOSOCIAL SERVICES,Oct-24-2018,Oct-24-2018,,,Children,10,,RECREATIONAL ACTIVITIES FOR STUDENTS
14 Nov - 26 Nov 2018,BANUAMENTOR,KEMENSOS RI/DINAS SOSIAL,National NGOs,Palu,Palu Selatan,Birobuli Utara,KANTOR DINSOS SULTENG,Protection,Psychosocial Support,Completed,PSYCHOSOCIAL SERVICES,Oct-25-2018,Oct-25-2018,,,ADULT,53,,COMMUNITY GUIDANCE
14 Nov - 26 Nov 2018,PUPR,PUPR,Government,Palu,Palu Selatan,PETOBO,Jalan Jepang,NFI/Shelter,Transitional,Unknown,,,,168,264,,,,22 Units
14 Nov - 26 Nov 2018,PUPR,PUPR,Government,Palu,Palu Selatan,PETOBO,Jalan Jepang,NFI/Shelter,Transitional,Unknown,,,,192,192,,,,16 Units
14 Nov - 26 Nov 2018,PUPR,PUPR,Government,Palu,Palu Selatan,PETOBO,Jalan Jepang,NFI/Shelter,Transitional,Unknown,,,,132,216,,,,18 Units
14 Nov - 26 Nov 2018,PUPR,PUPR,Government,Palu,Palu Selatan,PETOBO,Jalan Jepang,NFI/Shelter,Transitional,Unknown,,,,120,168,,,,14 Units
14 Nov - 26 Nov 2018,PPA,FZ,National NGOs,Palu,Palu Selatan,,,NFI/Shelter,Emergency,Unknown,,Sep-29-2018,,,,,,,
14 Nov - 26 Nov 2018,IOM/BPBD,,UN Agencies,Palu,Palu Selatan,PETOBO,,NFI/Shelter,Emergency,Completed,,Nov-14-2018,Nov-14-2018,235,235,,,,
14 Nov - 26 Nov 2018,IOM/BPBD,,UN Agencies,Palu,Palu Selatan,PETOBO,,NFI/Shelter,Emergency,Completed,,Nov-14-2018,Nov-14-2018,235,235,,,,
14 Nov - 26 Nov 2018,IOM/BPBD,,UN Agencies,Palu,Palu Selatan,,,NFI/Shelter,Emergency,Completed,,Nov-14-2018,Nov-14-2018,37,37,,,,
14 Nov - 26 Nov 2018,IOM/BPBD,,UN Agencies,Palu,Palu Selatan,,,NFI/Shelter,Emergency,Completed,,Nov-14-2018,Nov-14-2018,37,37,,,,
14 Nov - 26 Nov 2018,NU PEDULI,NU PEDULI,National NGOs,Palu,Palu Selatan,,POS LAPANGAN NU PEDULI,NFI/Shelter,Emergency,Completed,,Oct-30-2018,Nov-08-2018,,13,,,,Wood and Plywood
14 Nov - 26 Nov 2018,NU PEDULI,NU PEDULI,National NGOs,Palu,Palu Selatan,PETOBO ,POS LAPANGAN NU PEDULI,NFI/Shelter,Emergency,Completed,,Oct-05-2018,Nov-08-2018,,5,,,,Wood and Plywood
14 Nov - 26 Nov 2018,JMK OXFAM,Oxfam,National NGOs,Palu,Palu Selatan,BIROBULI UTARA,Zebra 5,NFI/Shelter,Emergency,Completed,,Oct-14-2018,Oct-14-2018,9,9,,,,9 pcs tarpaulins
14 Nov - 26 Nov 2018,JMK OXFAM,Oxfam,National NGOs,Palu,Palu Selatan,BIROBULI UTARA,Zebra 4,NFI/Shelter,Emergency,Completed,,Oct-14-2018,Oct-14-2018,5,5,,,,7 pcs tarpaulins
14 Nov - 26 Nov 2018,YSTC,YSTC,National NGOs,Palu,Palu Selatan,BIROBULI UTARA,BIROBULI UTARA,NFI/Shelter,Emergency,Completed,,Oct-08-2018,Oct-08-2018,67,67,,,,
14 Nov - 26 Nov 2018,YSTC,YSTC,National NGOs,Palu,Palu Selatan,BIROBULI UTARA,BANDARA MUATIARA - CENDRAWASIH,NFI/Shelter,Emergency,Completed,,Oct-08-2018,Oct-08-2018,6,6,,,,
14 Nov - 26 Nov 2018,Yayasan LIBU/KPKPST,UNFPA,National NGOs,Palu,Palu Selatan,Petobo,WFS Petobo,Protection,Protection of Women's Rights,Completed,"Assesment, coordination and Establish WFS",Oct-11-2018,Oct-15-2018,,,Woman at reproductive age,25% out of total IDPs population,WFS Establishment,WFS tent
14 Nov - 26 Nov 2018,Yayasan LIBU/KPKPST,UNFPA,National NGOs,Palu,Palu Selatan,Petobo,WFS Petobo,Protection,Protection of Women's Rights,Completed,tent to tent outreach: Socialization about WFS Servic tent,Oct-17-2018,Oct-18-2018,,,"13 female teenagers, 10 male teenagers, Female adult 7, male adult 7, 22 girls, 20 boys",79,Community Outreach,Petobo Camp
14 Nov - 26 Nov 2018,IBI/MoH (PHO),UNFPA,Government,Palu,Palu Selatan,Petobo,Petobo,Health,Reproductive Health,Completed,Ante Natal Care (ANC),Oct-21-2018,Oct-27-2018,,,Pregnant women,11,Health services,Ante Natal Care (ANC)
14 Nov - 26 Nov 2018,IBI/MoH (PHO),UNFPA,Government,Palu,Palu Selatan,Petobo,Petobo,Health,Reproductive Health,Completed,Post Natal Care (PNC),Oct-21-2018,Oct-27-2018,,,delivery mothers,1,Health services,Post Natal Care (PNC)
14 Nov - 26 Nov 2018,IBI/MoH (PHO),UNFPA,Government,Palu,Palu Selatan,Petobo,Petobo,Health,Reproductive Health,Completed,Kits distribution,Oct-21-2018,Oct-27-2018,,,delivery mothers,5,Kits distribution,Post-delivery kits
14 Nov - 26 Nov 2018,IBI/MoH (PHO),UNFPA,Government,Palu,Palu Selatan,Petobo,Petobo,Health,Reproductive Health,Completed,Kits distribution,Oct-21-2018,Oct-27-2018,,,Children,9,Kits distribution,Newborn kits
14 Nov - 26 Nov 2018,IBI/MoH (PHO),UNFPA,Government,Palu,Palu Selatan,Petobo,Petobo,Health,Reproductive Health,Completed,FP services,Oct-21-2018,Oct-27-2018,,,People,9,FP services,FP services
14 Nov - 26 Nov 2018,IBI/MoH (PHO),UNFPA,Government,Palu,Palu Selatan,Petobo,Petobo,Health,Reproductive Health,Completed,Neonatal care,Oct-21-2018,Oct-27-2018,,,Children,1,Health services,Neonatal check
14 Nov - 26 Nov 2018,YP,UNFPA,National NGOs,Palu,Palu Selatan,Petobo,TRP Petobo,Protection,Protection of Women's Rights,Completed,PSEA orientation and psychosocial support,Oct-25-2018,Oct-25-2018,,,Volunteer,9,Rapid assessment,Psychoeductaion
14 Nov - 26 Nov 2018,DKP/IBI,UNFPA,Government,Palu,Palu Selatan,Petobo,RH Tent,Health,Reproductive Health,Completed,ANC,Oct-21-2018,Oct-27-2018,,,Pregnant mother,,Health Services,Examination and Services of Pregnant Women
14 Nov - 26 Nov 2018,DKP/IBI,UNFPA,Government,Palu,Palu Selatan,Petobo,RH Tent,Health,Reproductive Health,Completed,Post Natal Care (PNC),Oct-21-2018,Oct-27-2018,,,Postpartum mother,,Health Services,Examination and services for postpartum mothers
14 Nov - 26 Nov 2018,DKP/IBI,UNFPA,Government,Palu,Palu Selatan,Petobo,RH Tent,Health,Reproductive Health,Completed,KIT Distribution,Oct-21-2018,Oct-27-2018,,,Postpartum mothers and newborns,,Distribution kit,Provide a postpartum mother package and a newborn baby package
14 Nov - 26 Nov 2018,DKP/IBI,UNFPA,Government,Palu,Palu Selatan,Petobo,RH Tent,Health,Reproductive Health,Completed,FP services,Oct-21-2018,Oct-27-2018,,,WUS,,Health Services,Providing and serving family planning equipment in the form of condoms and injections
14 Nov - 26 Nov 2018,PKBI,PKBI,National NGOs,Palu,Palu Selatan,Petobo,Evacuation of petobo,Health,Reproductive Health,Completed,Kespro service,Oct-23-2018,Oct-23-2018,,,Pregnant women,,Health Services,Earth
14 Nov - 26 Nov 2018,PKBI,PKBI,National NGOs,Palu,Palu Selatan,Birobuli Selatan,Destination post,Health,Reproductive Health,Completed,Health services,Oct-23-2018,Oct-23-2018,,,Pregnancy,,Health Services,Waitress for pregnant women
14 Nov - 26 Nov 2018,PPNI,UNFPA,National NGOs,Palu,Palu Selatan,Petobo,WFS Tent,Health,Reproductive Health,Completed,Extension,Oct-28-2018,Oct-28-2018,,,Teenagers,16,Adolescent Health services,Kespro Kinseling
14 Nov - 26 Nov 2018,YP,UNFPA,National NGOs,Palu,Palu Selatan,Petobo,WFS Tent,Protection,Protection of Women's Rights,Completed,PSEA orientation and psychosocial reinforcement,Oct-25-2018,Oct-25-2018,,,Volunteer,9,Psychosocial Support for Women,Psychoeducation
14 Nov - 26 Nov 2018,PMI,,Red Cross/Red Crescent,Palu,Palu Selatan,Petobo,Hunian Terpadu Petobo Atas,Health,Health,Completed,PSP,Oct-20-2018,Oct-20-2018,,,,20,,PSS for persons
14 Nov - 26 Nov 2018,LP,UNFPA,National NGOs,Palu,Palu Selatan,Petobo,TRP Petobo,Protection,Protection of Women's Rights,Completed,Outreach & WFS socialization,Nov-08-2018,Nov-08-2018,,34,,146,Strengthening the capacity of volunteer,Asesment
14 Nov - 26 Nov 2018,LP,UNFPA,National NGOs,Palu,Palu Selatan,Petobo,WFS / TRP Petobo,Protection,Protection of Women's Rights,Completed,Complaint services,Nov-05-2018,Nov-10-2018,,86,,112,Strengthening the capacity of volunteer,Complaint services
14 Nov - 26 Nov 2018,LP,UNFPA,National NGOs,Palu,Palu Selatan,Petobo,Petobo,Protection,Protection of Women's Rights,Completed,"Discussion for the role and function of the tent, introduce WFS and referal mechanism",Nov-05-2018,Nov-05-2018,,,Perempuan dan remaja,20,Strengthening the capacity of volunteer,
14 Nov - 26 Nov 2018,LP,UNFPA,National NGOs,Palu,Palu Selatan,Petobo,Petobo,Protection,Protection of Women's Rights,Completed,Hygiene kit distribution,Nov-05-2018,Nov-05-2018,,,Perempuan dan remaja,20,Strengthening the capacity of volunteer,
14 Nov - 26 Nov 2018,LP,UNFPA,National NGOs,Palu,Palu Selatan,Petobo,Petobo,Protection,Protection of Women's Rights,Completed,"Discussion for the role and function of the tent, introduce WFS and referal mechanism",Nov-06-2018,Nov-06-2018,,,Perempuan dan remaja,30,Strengthening the capacity of volunteer,
14 Nov - 26 Nov 2018,LP,UNFPA,National NGOs,Palu,Palu Selatan,Petobo,Petobo,Protection,Protection of Women's Rights,Completed,Hygiene kit distribution,Nov-06-2018,Nov-06-2018,,,Perempuan dan remaja,30,Strengthening the capacity of volunteer,
14 Nov - 26 Nov 2018,LP,UNFPA,National NGOs,Palu,Palu Selatan,Petobo,Petobo,Protection,Protection of Women's Rights,Completed,"Discussion for the role and function of the tent, introduce WFS and referal mechanism",Nov-07-2018,Nov-07-2018,,,Perempuan dan remaja,30,Strengthening the capacity of volunteer,
14 Nov - 26 Nov 2018,LP,UNFPA,National NGOs,Palu,Palu Selatan,Petobo,Petobo,Protection,Protection of Women's Rights,Completed,Hygiene kit distribution,Nov-07-2018,Nov-07-2018,,,Perempuan dan remaja,30,Strengthening the capacity of volunteer,
14 Nov - 26 Nov 2018,IBI/Dinkes/UNFPA,UNFPA,Government,Palu,Palu Selatan,Petobo,RH tent,Health,Reproductive Health,Completed,Ante Natal Care (ANC),Nov-04-2018,Nov-10-2018,,,Pregnant women,3,RH information session,Ante Natal Care (ANC)
14 Nov - 26 Nov 2018,IBI/Dinkes/UNFPA,UNFPA,Government,Palu,Palu Selatan,Petobo,RH tent,Health,Reproductive Health,Completed,FP services,Nov-04-2018,Nov-10-2018,,,Women of reproductive age,38,RH information session,Family Planning
14 Nov - 26 Nov 2018,IBI/Dinkes/UNFPA,UNFPA,Government,Palu,Palu Selatan,Petobo,RH tent,Health,Reproductive Health,Completed,Health services for infant,Nov-04-2018,Nov-10-2018,,,Infant,3,RH information session,Infant checkup
14 Nov - 26 Nov 2018,IBI/Dinkes/UNFPA,UNFPA,Government,Palu,Palu Selatan,Petobo,RH tent,Health,Reproductive Health,Completed,Services  for under 5 children,Nov-04-2018,Nov-10-2018,,,Under 5 children,17,RH information session,Checkup for under-5 children
14 Nov - 26 Nov 2018,IBI/Dinkes/UNFPA,UNFPA,Government,Palu,Palu Selatan,Petobo,RH tent,Health,Reproductive Health,Completed,Kit distribution,Nov-04-2018,Nov-10-2018,,,"Pregnant women, post delivery women & newborn",5,Kits distribution,"Pregnant women kit, post delivery kit, newborn kit, midwifery kit"
14 Nov - 26 Nov 2018,PMI,,Red Cross/Red Crescent,Palu,Palu Selatan,Petobo,Petobo,WASH,Water,Completed,Distribution,Oct-08-2018,Oct-08-2018,,,,5000,,clean water (litres)
14 Nov - 26 Nov 2018,IBI/Dinkes/UNFPA,UNFPA,Government,Palu,Palu Selatan,Petobo,RH tent,Health,Reproductive Health,Completed,ANC,Nov-11-2018,Nov-17-2018,,,Pregnant women,30,Health Services,Ante Natal Care (ANC)
14 Nov - 26 Nov 2018,IBI/Dinkes/UNFPA,UNFPA,Government,Palu,Palu Selatan,Petobo,RH tent,Health,Reproductive Health,Completed,PNC,Nov-11-2018,Nov-17-2018,,,Post delivery women,3,Health Services,Post Natal Care (PNC)
14 Nov - 26 Nov 2018,IBI/Dinkes/UNFPA,UNFPA,Government,Palu,Palu Selatan,Petobo,RH tent,Health,Reproductive Health,Completed,Neonatal services,Nov-11-2018,Nov-17-2018,,,Infant,3,Health Services,Newborn examination
14 Nov - 26 Nov 2018,IBI/Dinkes/UNFPA,UNFPA,Government,Palu,Palu Selatan,Petobo,RH tent,Health,Reproductive Health,Completed,Infant services,Nov-11-2018,Nov-17-2018,,,Infant,28,Health Services,Infant checkup
14 Nov - 26 Nov 2018,IBI/Dinkes/UNFPA,UNFPA,Government,Palu,Palu Selatan,Petobo,RH tent,Health,Reproductive Health,Completed,Under 5 children services,Nov-11-2018,Nov-17-2018,,,Under 5 children,90,Health Services,Under 5 children examination
14 Nov - 26 Nov 2018,IBI/Dinkes/UNFPA,UNFPA,Government,Palu,Palu Selatan,Petobo,RH tent,Health,Reproductive Health,Completed,Referral,Nov-11-2018,Nov-17-2018,,,Pregnant women,1,Health Services,Referral
14 Nov - 26 Nov 2018,IBI/Dinkes/UNFPA,UNFPA,Government,Palu,Palu Selatan,Petobo,RH tent,Health,Reproductive Health,Completed,KIT Distribution,Nov-11-2018,Nov-17-2018,,,"Pregnant women, post delivery, infant ",16,Health Services,"Pregnant women kits, post delievry kits, newborn baby kits, midwifery kits"
14 Nov - 26 Nov 2018,IBI/Dinkes/UNFPA,UNFPA,Government,Palu,Palu Selatan,Petobo,RH tent,Health,Reproductive Health,Completed,FP services,Nov-11-2018,Nov-17-2018,,,Women of reproductive age,2,Health Services,FP
14 Nov - 26 Nov 2018,IBI/Dinkes/UNFPA,UNFPA,Government,Palu,Palu Selatan,Petobo,RH tent,Health,Reproductive Health,Completed,ASRH services,Nov-11-2018,Nov-17-2018,,,Adolescents,28,Health Services,Health information session
14 Nov - 26 Nov 2018,PKBI,UNFPA,National NGOs,Palu,Palu Selatan,Petobo,WFS sibalaya selatan ,Health,Reproductive Health,Completed,Hygiene kits distribution,Nov-15-2018,Nov-15-2018,,,Adolescents,10,Hygiene Kit distribution,Hygiene kit
14 Nov - 26 Nov 2018,PKBI,UNFPA,National NGOs,Palu,Palu Selatan,Petobo,Lapas Petobo Destik,Health,Reproductive Health,Completed,Information session,Nov-13-2018,Nov-13-2018,,,Adolescents,43,Information session,Information session on HIV AIDS
14 Nov - 26 Nov 2018,PKBI,UNFPA,National NGOs,Palu,Palu Selatan,Petobo,WFS,Health,Reproductive Health,Completed,Information session,Nov-15-2018,Nov-15-2018,,,Adolescents,42,Information session,"RH, STI, HIV / AIDS"
14 Nov - 26 Nov 2018,UNFPA,UNFPA,UN Agencies,Palu,Palu Selatan,Tatura Selatan,Kafe Mawar,Health,Reproductive Health,Completed,Coaching,Nov-17-2018,Nov-17-2018,,,"Peer educator, volunteer",32,Coaching,Outreach startegy in the field
14 Nov - 26 Nov 2018,LP,UNFPA,National NGOs,Palu,Palu Selatan,Petobo,TRP PETOBO,Protection,Protection of Women's Rights,Completed,Outreach,Nov-12-2018,Nov-16-2018,,,Adolescent girls and women,84,Assessment / outreach,Discussion on women's situation and data collection
14 Nov - 26 Nov 2018,LP,UNFPA,National NGOs,Palu,Palu Selatan,Petobo,WFS petobo,Protection,Protection of Women's Rights,Completed,Hygiene kits distribution,Nov-11-2018,Nov-17-2018,,,Adolescent girls and women,120,Assessment / outreach,Hygiene kit
14 Nov - 26 Nov 2018,LP,UNFPA,National NGOs,Palu,Palu Selatan,Petobo,WFS petobo,Protection,Protection of Women's Rights,Completed,Information session/ outreach,Nov-11-2018,Nov-17-2018,,,Adolescent girls and women,286,Assessment / outreach,Information sharing
14 Nov - 26 Nov 2018,LP,UNFPA,National NGOs,Palu,Palu Selatan,Petobo,WFS Petobo,Protection,Protection of Women's Rights,Completed,Counselling and psychosocial supports ,Nov-11-2018,Nov-17-2018,,,Adolescent girls and women,224,Assessment / outreach,Counselling services and psychosocial supports 
14 Nov - 26 Nov 2018,LP,UNFPA,National NGOs,Palu,Palu Selatan,Petobo,WFS Petobo,Protection,Protection of Women's Rights,Completed,Referral,Nov-11-2018,Nov-17-2018,,,Adolescent girls and women,3,Assessment / outreach,Referral assistance
14 Nov - 26 Nov 2018,LP,UNFPA,National NGOs,Palu,Palu Selatan,Petobo,WFS PETOBO,Protection,Protection of Women's Rights,Completed,Information session on FP and HIV/AIDS prevention ,Nov-14-2018,Nov-15-2018,,,Adolescent girls and women,17,Assessment / outreach,"Information session on FP, HIV, AIDS "
14 Nov - 26 Nov 2018,PMI,,Red Cross/Red Crescent,Palu,Palu Selatan,Petobo,Camp Petobo,WASH,Water,Completed,Distribution,Oct-05-2018,Oct-05-2018,,,,15000,,clean water (litres)
14 Nov - 26 Nov 2018,PMI,,Red Cross/Red Crescent,Palu,Palu Selatan,Birobuli Utara,Pengungsi Bmkg,WASH,Water,Completed,Distribution,Oct-06-2018,Oct-06-2018,,,,1000,,clean water (litres)
14 Nov - 26 Nov 2018,PMI,,Red Cross/Red Crescent,Palu,Palu Selatan,Birobuli Selatan,Lapangan Au,WASH,Water,Completed,Distribution,Oct-07-2018,Oct-07-2018,,,,5000,,clean water (litres)
14 Nov - 26 Nov 2018,PMI,,Red Cross/Red Crescent,Palu,Palu Selatan,Petobo,Lapangan Petobo-ngata Baru,WASH,Water,Completed,Distribution,Oct-11-2018,Oct-11-2018,,,,10000,,clean water (litres)
14 Nov - 26 Nov 2018,PMI,,Red Cross/Red Crescent,Palu,Palu Selatan,Birobuli Utara,Birobuli Utara,WASH,Water,Completed,Distribution,Oct-13-2018,Oct-13-2018,,,,5000,,clean water (litres)
14 Nov - 26 Nov 2018,PMI,,Red Cross/Red Crescent,Palu,Palu Selatan,Petobo,Petobo,WASH,Water,Completed,Distribution,Oct-13-2018,Oct-13-2018,,,,10000,,clean water (litres)
14 Nov - 26 Nov 2018,PMI,,Red Cross/Red Crescent,Palu,Palu Selatan,Birobuli Selatan,Jl. Garuda,WASH,Water,Completed,Distribution,Oct-14-2018,Oct-14-2018,,,,2200,,clean water (litres)
14 Nov - 26 Nov 2018,PMI,,Red Cross/Red Crescent,Palu,Palu Selatan,Petobo,Camp. Pengungsian,WASH,Water,Completed,Distribution,Oct-17-2018,Oct-17-2018,,,,15000,,clean water (litres)
14 Nov - 26 Nov 2018,PMI,,Red Cross/Red Crescent,Palu,Palu Selatan,Petobo,Camp Petobo,WASH,Water,Completed,Distribution,Oct-18-2018,Oct-18-2018,,,,7000,,clean water (litres)
14 Nov - 26 Nov 2018,PMI,,Red Cross/Red Crescent,Palu,Palu Selatan,Birobuli Utara,Lapangan Au,WASH,Water,Completed,Distribution,Oct-18-2018,Oct-18-2018,,,,10000,,clean water (litres)
14 Nov - 26 Nov 2018,PMI,,Red Cross/Red Crescent,Palu,Palu Selatan,Birobuli Utara,Bandara Mutiara ,WASH,Water,Completed,Distribution,Oct-19-2018,Oct-19-2018,,,,10000,,clean water (litres)
14 Nov - 26 Nov 2018,PMI,,Red Cross/Red Crescent,Palu,Palu Selatan,Petobo,Camp Petobo,WASH,Water,Completed,Distribution,Oct-20-2018,Oct-20-2018,,,,15000,,clean water (litres)
14 Nov - 26 Nov 2018,PMI,,Red Cross/Red Crescent,Palu,Palu Selatan,Birobuli Utara,Jl. Garuda,WASH,Water,Completed,Distribution,Oct-21-2018,Oct-21-2018,,,,5000,,clean water (litres)
14 Nov - 26 Nov 2018,PMI,,Red Cross/Red Crescent,Palu,Palu Selatan,Petobo,Petobo,WASH,Water,Completed,Distribution,Oct-21-2018,Oct-21-2018,,,,5000,,clean water (litres)
14 Nov - 26 Nov 2018,PMI,,Red Cross/Red Crescent,Palu,Palu Selatan,Tatura Selatan,Tinggede,WASH,Water,Completed,Distribution,Oct-21-2018,Oct-21-2018,,,,5000,,clean water (litres)
14 Nov - 26 Nov 2018,PMI,,Red Cross/Red Crescent,Palu,Palu Selatan,Petobo,Camp. Petobo,WASH,Water,Completed,Distribution,Oct-22-2018,Oct-22-2018,,,,50000,,clean water (litres)
14 Nov - 26 Nov 2018,PMI,,Red Cross/Red Crescent,Palu,Palu Selatan,Birobuli Utara,Jl. Garuda,WASH,Water,Completed,Distribution,Oct-23-2018,Oct-23-2018,,,,2500,,clean water (litres)
14 Nov - 26 Nov 2018,PMI,,Red Cross/Red Crescent,Palu,Palu Selatan,Petobo,Camp Petobo,WASH,Water,Completed,Distribution,Oct-23-2018,Oct-23-2018,,,,35000,,clean water (litres)
14 Nov - 26 Nov 2018,PMI,,Red Cross/Red Crescent,Palu,Palu Selatan,Petobo,Petobo,WASH,Water,Completed,Distribution,Oct-24-2018,Oct-24-2018,,,,20000,,clean water (litres)
14 Nov - 26 Nov 2018,PMI,,Red Cross/Red Crescent,Palu,Palu Selatan,Tatura Selatan,Btn Tinggede Permai,WASH,Water,Completed,Distribution,Oct-24-2018,Oct-24-2018,,,,5000,,clean water (litres)
14 Nov - 26 Nov 2018,PMI,,Red Cross/Red Crescent,Palu,Palu Selatan,Petobo,Camp. Pmi Petobo,WASH,Water,Completed,Distribution,Oct-25-2018,Oct-25-2018,,,,25000,,clean water (litres)
14 Nov - 26 Nov 2018,PMI,,Red Cross/Red Crescent,Palu,Palu Selatan,Petobo,Camp Pmi Petobo,WASH,Water,Completed,Distribution,Oct-26-2018,Oct-26-2018,,,,35000,,clean water (litres)
14 Nov - 26 Nov 2018,PMI,,Red Cross/Red Crescent,Palu,Palu Selatan,Birobuli Selatan,Petobo,WASH,Water,Completed,Distribution,Oct-27-2018,Oct-27-2018,,,,35000,,clean water (litres)
14 Nov - 26 Nov 2018,PMI,,Red Cross/Red Crescent,Palu,Palu Selatan,Birobuli Selatan,Jl. Garuda,WASH,Water,Completed,Distribution,Oct-27-2018,Oct-27-2018,,,,20000,,clean water (litres)
14 Nov - 26 Nov 2018,PMI,,Red Cross/Red Crescent,Palu,Palu Selatan,Petobo,Petobo,WASH,Water,Completed,Distribution,Oct-28-2018,Oct-28-2018,,,,45000,,clean water (litres)
14 Nov - 26 Nov 2018,PMI,,Red Cross/Red Crescent,Palu,Palu Selatan,Petobo,Petobo,WASH,Water,Completed,Distribution,Oct-29-2018,Oct-29-2018,,,,30000,,clean water (litres)
14 Nov - 26 Nov 2018,PMI,,Red Cross/Red Crescent,Palu,Palu Selatan,Petobo,Petobo,WASH,Water,Completed,Distribution,Oct-30-2018,Oct-30-2018,,,,15000,,clean water (litres)
14 Nov - 26 Nov 2018,PMI,,Red Cross/Red Crescent,Palu,Palu Selatan,Petobo,Camp Petobo,WASH,Water,Completed,Distribution,Oct-31-2018,Oct-31-2018,,,,35000,,clean water (litres)
14 Nov - 26 Nov 2018,PMI,,Red Cross/Red Crescent,Palu,Palu Selatan,Birobuli Utara,Camp Garuda,WASH,Water,Completed,Distribution,Oct-31-2018,Oct-31-2018,,,,5000,,clean water (litres)
14 Nov - 26 Nov 2018,PMI,,Red Cross/Red Crescent,Palu,Palu Selatan,Petobo,Camp Petobo,WASH,Water,Completed,Distribution,Nov-01-2018,Nov-01-2018,,,,25000,,clean water (litres)
14 Nov - 26 Nov 2018,PMI,,Red Cross/Red Crescent,Palu,Palu Selatan,Petobo,Petobo,WASH,Water,Completed,Distribution,Nov-02-2018,Nov-02-2018,,,,35000,,clean water (litres)
14 Nov - 26 Nov 2018,PMI,,Red Cross/Red Crescent,Palu,Palu Selatan,Petobo,Petobo,WASH,Water,Completed,Distribution,Nov-03-2018,Nov-03-2018,,,,20000,,clean water (litres)
14 Nov - 26 Nov 2018,PMI,,Red Cross/Red Crescent,Palu,Palu Selatan,Birobuli Utara,Garuda,WASH,Water,Completed,Distribution,Nov-03-2018,Nov-03-2018,,,,5000,,clean water (litres)
14 Nov - 26 Nov 2018,PMI,,Red Cross/Red Crescent,Palu,Palu Selatan,Birobuli Utara,Garuda,WASH,Water,Completed,Distribution,Nov-04-2018,Nov-04-2018,,,,15000,,clean water (litres)
14 Nov - 26 Nov 2018,PMI,,Red Cross/Red Crescent,Palu,Palu Selatan,Petobo,Petobo,WASH,Water,Completed,Distribution,Nov-04-2018,Nov-04-2018,,,,25000,,clean water (litres)
14 Nov - 26 Nov 2018,PMI,,Red Cross/Red Crescent,Palu,Palu Selatan,Birobuli Utara,Camp Garuda,WASH,Water,Completed,Distribution,Nov-05-2018,Nov-05-2018,,,,10000,,clean water (litres)
14 Nov - 26 Nov 2018,PMI,,Red Cross/Red Crescent,Palu,Palu Selatan,Petobo,Camp Petobo,WASH,Water,Completed,Distribution,Nov-05-2018,Nov-05-2018,,,,25000,,clean water (litres)
14 Nov - 26 Nov 2018,PMI,,Red Cross/Red Crescent,Palu,Palu Selatan,Petobo,Camp Petobo,WASH,Water,Completed,Distribution,Nov-06-2018,Nov-06-2018,,,,30000,,clean water (litres)
