Reporting period,Implementing Agency,Lead Organization,Org Type,District,Sub Dstrict,Village,Admin Level 5,Sector/Cluster,Sub Sector,Status,Activity Details,Start Date,End Date,Total Beneficiaries Reached (HOUSEHOLD),Total Beneficiaries Planned (HOUSEHOLD),Primary Beneficiary Type,# of Primary Beneficiaries,Activity Description,Material Provided
01 Nov - 06 Nov 2018,MoH,,Government,Sigi,Kulawi,Kulawi,Pos Utama Kulawi Kec. Kulawi,Health,Health,Completed,Medical servicee,Oct-08-2018,Oct-08-2018,,,,IDP and Affected Population,,
01 Nov - 06 Nov 2018,MoH Sulawesi Tengah/IBI,UNFPA,Government,Sigi,Marawola,Beka,RH Tent,Health,Reproductive Health,Completed,ANC services,Oct-21-2018,Oct-27-2018,,,,Pregnant mother,,
01 Nov - 06 Nov 2018,MoH-KM Tenggara,,Government,Sigi,Kulawi,Bolapapu,"Pos Pelayanan Bolapapu, Kec. Kulawi",Health,Health,Completed,Medical servicee,Oct-14-2018,Oct-14-2018,,,,IDP and Affected Population,,
01 Nov - 06 Nov 2018,MoH-KM Tenggara,,Government,Sigi,Kulawi,Lapangan Desa Bolapapu,Lapangan Desa Bolapapu,Health,Health,Completed,Medical servicee,Oct-19-2018,Oct-19-2018,,,,IDP and Affected Population,,
01 Nov - 06 Nov 2018,MoH-KP,,Government,Palu,Ulujadi,Tipo,Tipo,Health,Health,Completed,Medical servicee,Oct-15-2018,,,,,IDP and Affected Population,,
01 Nov - 06 Nov 2018,MoH-KP,,Government,Palu,Ulujadi,Tipo,Puskesmas Tipo,Health,Health,Completed,Medical servicee,Oct-11-2018,Oct-11-2018,,,,IDP and Affected Population,,
01 Nov - 06 Nov 2018,MoH-KP,,Government,Palu,Ulujadi,Tipo,Puskesmas Tipo,Health,Health,Completed,Medical servicee,Oct-12-2018,Oct-12-2018,,,,IDP and Affected Population,,
01 Nov - 06 Nov 2018,MoH-KP,,Government,Palu,Ulujadi,Tipo,Puskesmas Tipo,Health,Health,Completed,Medical servicee,Oct-13-2018,Oct-13-2018,,,,IDP and Affected Population,,
01 Nov - 06 Nov 2018,MoH-KP,,Government,Palu,Ulujadi,Tipo,Puskesmas Tipo,Health,Health,Completed,Medical servicee,Oct-16-2018,Oct-16-2018,,,,IDP and Affected Population,,
01 Nov - 06 Nov 2018,MoH-KP,,Government,Palu,Ulujadi,Tipo,Puskesmas Tipo,Health,Health,Completed,Medical servicee,Oct-17-2018,Oct-17-2018,,,,IDP and Affected Population,,
01 Nov - 06 Nov 2018,MoH-KP,,Government,Palu,Ulujadi,Tipo,Puskesmas Tipo,Health,Health,Completed,Medical servicee,Oct-17-2018,Oct-17-2018,,,,IDP and Affected Population,,
01 Nov - 06 Nov 2018,MoH-KP,,Government,Palu,Ulujadi,Tipo,Puskesmas Tipo,Health,Health,Completed,Medical servicee,Oct-18-2018,Oct-18-2018,,,,IDP and Affected Population,,
01 Nov - 06 Nov 2018,MoH-KP,,Government,Palu,Ulujadi,Tipo,Puskesmas Tipo,Health,Health,Completed,Medical servicee,Oct-19-2018,Oct-19-2018,,,,IDP and Affected Population,,
01 Nov - 06 Nov 2018,MoH-KP,,Government,Palu,Tawaeli,Pantoloan,Pantoloan,Health,Health,Completed,Medical servicee,Oct-15-2018,,,,,IDP and Affected Population,,
01 Nov - 06 Nov 2018,MoH-KP,,Government,Palu,Tawaeli,,,Health,Health,Completed,Medical servicee,Oct-15-2018,,,,,IDP and Affected Population,,
01 Nov - 06 Nov 2018,MoH-KP,,Government,Palu,Tawaeli,Pantoloan,Puskesmas Pantoloan,Health,Health,Completed,Medical servicee,Oct-11-2018,Oct-11-2018,,,,IDP and Affected Population,,
01 Nov - 06 Nov 2018,MoH-KP,,Government,Palu,Tawaeli,Tawaeli,Puskesmas Tawaeli,Health,Health,Completed,Medical servicee,Oct-11-2018,Oct-11-2018,,,,IDP and Affected Population,,
01 Nov - 06 Nov 2018,MoH-KP,,Government,Palu,Tawaeli,Tawaeli,Puskesmas Tawaeli,Health,Health,Completed,Medical servicee,Oct-12-2018,Oct-12-2018,,,,IDP and Affected Population,,
01 Nov - 06 Nov 2018,MoH-KP,,Government,Palu,Tawaeli,Pantoloan,Puskesmas Pantoloan,Health,Health,Completed,Medical servicee,Oct-12-2018,Oct-12-2018,,,,IDP and Affected Population,,
01 Nov - 06 Nov 2018,MoH-KP,,Government,Palu,Tawaeli,Pantoloan,Puskesmas Pantoloan,Health,Health,Completed,Medical servicee,Oct-13-2018,Oct-13-2018,,,,IDP and Affected Population,,
01 Nov - 06 Nov 2018,MoH-KP,,Government,Palu,Tawaeli,Tawaeli,Puskesmas Tawaeli,Health,Health,Completed,Medical servicee,Oct-13-2018,Oct-13-2018,,,,IDP and Affected Population,,
01 Nov - 06 Nov 2018,MoH-KP,,Government,Palu,Tawaeli,Pantoloan,Puskesmas Pantoloan,Health,Health,Completed,Medical servicee,Oct-16-2018,Oct-16-2018,,,,IDP and Affected Population,,
01 Nov - 06 Nov 2018,MoH-KP,,Government,Palu,Tawaeli,Tawaeli,Puskesmas Tawaeli,Health,Health,Completed,Medical servicee,Oct-17-2018,Oct-17-2018,,,,IDP and Affected Population,,
01 Nov - 06 Nov 2018,MoH-KP,,Government,Palu,Tawaeli,Pantoloan,Puskesmas Pantoloan,Health,Health,Completed,Medical servicee,Oct-17-2018,Oct-17-2018,,,,IDP and Affected Population,,
01 Nov - 06 Nov 2018,MoH-KP,,Government,Palu,Tawaeli,Tawaeli,Puskesmas Tawaeli,Health,Health,Completed,Medical servicee,Oct-17-2018,Oct-17-2018,,,,IDP and Affected Population,,
01 Nov - 06 Nov 2018,MoH-KP,,Government,Palu,Tawaeli,Pantoloan,Puskesmas Pantoloan,Health,Health,Completed,Medical servicee,Oct-17-2018,Oct-17-2018,,,,IDP and Affected Population,,
01 Nov - 06 Nov 2018,MoH-KP,,Government,Palu,Tawaeli,Tawaeli,Puskesmas Tawaeli,Health,Health,Completed,Medical servicee,Oct-18-2018,Oct-18-2018,,,,IDP and Affected Population,,
01 Nov - 06 Nov 2018,MoH-KP,,Government,Palu,Tawaeli,Pantoloan,Puskesmas Pantoloan,Health,Health,Completed,Medical servicee,Oct-18-2018,Oct-18-2018,,,,IDP and Affected Population,,
01 Nov - 06 Nov 2018,MoH-KP,,Government,Palu,Tawaeli,Pantoloan,Puskesmas Pantoloan,Health,Health,Completed,Medical servicee,Oct-19-2018,Oct-19-2018,,,,IDP and Affected Population,,
01 Nov - 06 Nov 2018,MoH-KP,,Government,Palu,Tatanga,,,Health,Health,Completed,Medical servicee,Oct-15-2018,,,,,IDP and Affected Population,,
01 Nov - 06 Nov 2018,MoH-KP,,Government,Palu,Tatanga,Pengawu,Pengawu,Health,Health,Completed,Medical servicee,Oct-15-2018,,,,,IDP and Affected Population,,
01 Nov - 06 Nov 2018,MoH-KP,,Government,Palu,Tatanga,Pengawu,Pengawu,Health,Health,Completed,Medical servicee,Oct-15-2018,,,,,IDP and Affected Population,,
01 Nov - 06 Nov 2018,MoH-KP,,Government,Palu,Tatanga,Duyu,Puskesmas Nosarara,Health,Health,Completed,Medical servicee,Oct-11-2018,Oct-11-2018,,,,IDP and Affected Population,,
01 Nov - 06 Nov 2018,MoH-KP,,Government,Palu,Tatanga,Pengawu,Puskesmas Sangurara,Health,Health,Completed,Medical servicee,Oct-11-2018,Oct-11-2018,,,,IDP and Affected Population,,
01 Nov - 06 Nov 2018,MoH-KP,,Government,Palu,Tatanga,Pengawu,Puskesmas Sangurara,Health,Health,Completed,Medical servicee,Oct-12-2018,Oct-12-2018,,,,IDP and Affected Population,,
01 Nov - 06 Nov 2018,MoH-KP,,Government,Palu,Tatanga,Pengawu,Puskesmas Nosarara,Health,Health,Completed,Medical servicee,Oct-13-2018,Oct-13-2018,,,,IDP and Affected Population,,
01 Nov - 06 Nov 2018,MoH-KP,,Government,Palu,Tatanga,Duyu,Puskesmas Sangurara,Health,Health,Completed,Medical servicee,Oct-13-2018,Oct-13-2018,,,,IDP and Affected Population,,
01 Nov - 06 Nov 2018,MoH-KP,,Government,Palu,Tatanga,Pengawu,Puskesmas Nosarara,Health,Health,Completed,Medical servicee,Oct-16-2018,Oct-16-2018,,,,IDP and Affected Population,,
01 Nov - 06 Nov 2018,MoH-KP,,Government,Palu,Tatanga,Duyu,Puskesmas Sangurara,Health,Health,Completed,Medical servicee,Oct-16-2018,Oct-16-2018,,,,IDP and Affected Population,,
01 Nov - 06 Nov 2018,MoH-KP,,Government,Palu,Tatanga,Pengawu,Puskesmas Nosarara,Health,Health,Completed,Medical servicee,Oct-17-2018,Oct-17-2018,,,,IDP and Affected Population,,
01 Nov - 06 Nov 2018,MoH-KP,,Government,Palu,Tatanga,Duyu,Puskesmas Sangurara,Health,Health,Completed,Medical servicee,Oct-17-2018,Oct-17-2018,,,,IDP and Affected Population,,
01 Nov - 06 Nov 2018,MoH-KP,,Government,Palu,Tatanga,Pengawu,Puskesmas Nosarara,Health,Health,Completed,Medical servicee,Oct-17-2018,Oct-17-2018,,,,IDP and Affected Population,,
01 Nov - 06 Nov 2018,MoH-KP,,Government,Palu,Tatanga,Duyu,Puskesmas Sangurara,Health,Health,Completed,Medical servicee,Oct-17-2018,Oct-17-2018,,,,IDP and Affected Population,,
01 Nov - 06 Nov 2018,MoH-KP,,Government,Palu,Tatanga,Tipo,Puskesmas Nosarara,Health,Health,Completed,Medical servicee,Oct-18-2018,Oct-18-2018,,,,IDP and Affected Population,,
01 Nov - 06 Nov 2018,MoH-KP,,Government,Palu,Tatanga,Duyu,Puskesmas Sangurara,Health,Health,Completed,Medical servicee,Oct-18-2018,Oct-18-2018,,,,IDP and Affected Population,,
01 Nov - 06 Nov 2018,MoH-KP,,Government,Palu,Tatanga,Pengawu,Puskesmas Nosarara,Health,Health,Completed,Medical servicee,Oct-19-2018,Oct-19-2018,,,,IDP and Affected Population,,
01 Nov - 06 Nov 2018,MoH-KP,,Government,Palu,Palu Utara,Mamboro,Mamboro,Health,Health,Completed,Medical servicee,Oct-15-2018,,,,,IDP and Affected Population,,
01 Nov - 06 Nov 2018,MoH-KP,,Government,Palu,Palu Utara,Mamboro,Puskesmas Mamboro,Health,Health,Completed,Medical servicee,Oct-12-2018,Oct-12-2018,,,,IDP and Affected Population,,
01 Nov - 06 Nov 2018,MoH-KP,,Government,Palu,Palu Utara,Mamboro,Puskesmas Mamboro,Health,Health,Completed,Medical servicee,Oct-13-2018,Oct-13-2018,,,,IDP and Affected Population,,
01 Nov - 06 Nov 2018,MoH-KP,,Government,Palu,Palu Utara,Mamboro,Puskesmas Mamboro,Health,Health,Completed,Medical servicee,Oct-16-2018,Oct-16-2018,,,,IDP and Affected Population,,
01 Nov - 06 Nov 2018,MoH-KP,,Government,Palu,Palu Utara,Mamboro,Puskesmas Mamboro,Health,Health,Completed,Medical servicee,Oct-17-2018,Oct-17-2018,,,,IDP and Affected Population,,
01 Nov - 06 Nov 2018,MoH-KP,,Government,Palu,Palu Utara,Mamboro,Puskesmas Mamboro,Health,Health,Completed,Medical servicee,Oct-17-2018,Oct-17-2018,,,,IDP and Affected Population,,
01 Nov - 06 Nov 2018,MoH-KP,,Government,Palu,Palu Utara,Mamboro,Puskesmas Mamboro,Health,Health,Completed,Medical servicee,Oct-18-2018,Oct-18-2018,,,,IDP and Affected Population,,
01 Nov - 06 Nov 2018,MoH-KP,,Government,Palu,Palu Utara,Mamboro,Puskesmas Mamboro,Health,Health,Completed,Medical servicee,Oct-19-2018,Oct-19-2018,,,,IDP and Affected Population,,
01 Nov - 06 Nov 2018,MoH-KP,,Government,Palu,Palu Timur,Besusu Timur,Puskesmas Singgani,Health,Health,Completed,Medical servicee,Oct-11-2018,Oct-11-2018,,,,IDP and Affected Population,,
01 Nov - 06 Nov 2018,MoH-KP,,Government,Palu,Palu Timur,Besusu Timur,Puskesmas Singgani,Health,Health,Completed,Medical servicee,Oct-12-2018,Oct-12-2018,,,,IDP and Affected Population,,
01 Nov - 06 Nov 2018,MoH-KP,,Government,Palu,Palu Timur,Besusu Timur,Puskesmas Singgani,Health,Health,Completed,Medical servicee,Oct-13-2018,Oct-13-2018,,,,IDP and Affected Population,,
01 Nov - 06 Nov 2018,MoH-KP,,Government,Palu,Palu Timur,Besusu Timur,Puskesmas Singgani,Health,Health,Completed,Medical servicee,Oct-16-2018,Oct-16-2018,,,,IDP and Affected Population,,
01 Nov - 06 Nov 2018,MoH-KP,,Government,Palu,Palu Timur,Besusu Timur,Puskesmas Singgani,Health,Health,Completed,Medical servicee,Oct-17-2018,Oct-17-2018,,,,IDP and Affected Population,,
01 Nov - 06 Nov 2018,MoH-KP,,Government,Palu,Palu Timur,Besusu,Puskesmas Singgani,Health,Health,Completed,Medical servicee,Oct-17-2018,Oct-17-2018,,,,IDP and Affected Population,,
01 Nov - 06 Nov 2018,MoH-KP,,Government,Palu,Palu Timur,Besusu,Puskesmas Singgani,Health,Health,Completed,Medical servicee,Oct-18-2018,Oct-18-2018,,,,IDP and Affected Population,,
01 Nov - 06 Nov 2018,MoH-KP,,Government,Palu,Palu Selatan,Petobo,Petobo,Health,Health,Completed,Medical servicee,Oct-15-2018,,,,,IDP and Affected Population,,
01 Nov - 06 Nov 2018,MoH-KP,,Government,Palu,Palu Selatan,Petobo,Puskesmas Bulili,Health,Health,Completed,Medical servicee,Oct-11-2018,Oct-11-2018,,,,IDP and Affected Population,,
01 Nov - 06 Nov 2018,MoH-KP,,Government,Palu,Palu Selatan,Petobo,Puskesmas Bulili,Health,Health,Completed,Medical servicee,Oct-12-2018,Oct-12-2018,,,,IDP and Affected Population,,
01 Nov - 06 Nov 2018,MoH-KP,,Government,Palu,Palu Selatan,Petobo,Puskesmas Bulili,Health,Health,Completed,Medical servicee,Oct-13-2018,Oct-13-2018,,,,IDP and Affected Population,,
01 Nov - 06 Nov 2018,MoH-KP,,Government,Palu,Palu Selatan,Birobuli,Puskesmas Birobuli,Health,Health,Completed,Medical servicee,Oct-13-2018,Oct-13-2018,,,,IDP and Affected Population,,
01 Nov - 06 Nov 2018,MoH-KP,,Government,Palu,Palu Selatan,Petobo,Puskemas Bulili,Health,Health,Completed,Medical servicee,Oct-16-2018,Oct-16-2018,,,,IDP and Affected Population,,
01 Nov - 06 Nov 2018,MoH-KP,,Government,Palu,Palu Selatan,Birobuli,Puskesmas Birobuli,Health,Health,Completed,Medical servicee,Oct-16-2018,Oct-16-2018,,,,IDP and Affected Population,,
01 Nov - 06 Nov 2018,MoH-KP,,Government,Palu,Palu Selatan,Petobo,Puskesmas Bulili,Health,Health,Completed,Medical servicee,Oct-17-2018,Oct-17-2018,,,,IDP and Affected Population,,
01 Nov - 06 Nov 2018,MoH-KP,,Government,Palu,Palu Selatan,,Puskesmas Mabelopura,Health,Health,Completed,Medical servicee,Oct-17-2018,Oct-17-2018,,,,IDP and Affected Population,,
01 Nov - 06 Nov 2018,MoH-KP,,Government,Palu,Palu Selatan,Birobuli,Puskesmas Birobuli,Health,Health,Completed,Medical servicee,Oct-17-2018,Oct-17-2018,,,,IDP and Affected Population,,
01 Nov - 06 Nov 2018,MoH-KP,,Government,Palu,Palu Selatan,Petobo,Puskesmas Bulili,Health,Health,Completed,Medical servicee,Oct-17-2018,Oct-17-2018,,,,IDP and Affected Population,,
01 Nov - 06 Nov 2018,MoH-KP,,Government,Palu,Palu Selatan,,Puskesmas Mabelopura,Health,Health,Completed,Medical servicee,Oct-17-2018,Oct-17-2018,,,,IDP and Affected Population,,
01 Nov - 06 Nov 2018,MoH-KP,,Government,Palu,Palu Selatan,Birobuli,Puskesmas Birobuli,Health,Health,Completed,Medical servicee,Oct-17-2018,Oct-17-2018,,,,IDP and Affected Population,,
01 Nov - 06 Nov 2018,MoH-KP,,Government,Palu,Palu Selatan,Birobuli,Puskesmas Birobuli,Health,Health,Completed,Medical servicee,Oct-18-2018,Oct-18-2018,,,,IDP and Affected Population,,
01 Nov - 06 Nov 2018,MoH-KP,,Government,Palu,Palu Selatan,Petobo,Puskesmas Bulili,Health,Health,Completed,Medical servicee,Oct-18-2018,Oct-18-2018,,,,IDP and Affected Population,,
01 Nov - 06 Nov 2018,MoH-KP,,Government,Palu,Palu Selatan,,Puskesmas Mabelopura,Health,Health,Completed,Medical servicee,Oct-18-2018,Oct-18-2018,,,,IDP and Affected Population,,
01 Nov - 06 Nov 2018,MoH-KP,,Government,Palu,Palu Selatan,Petobo,Puskesmas Bulili,Health,Health,Completed,Medical servicee,Oct-19-2018,Oct-19-2018,,,,IDP and Affected Population,,
01 Nov - 06 Nov 2018,MoH-KP,,Government,Palu,Palu Selatan,Birobuli,Puskesmas Birobuli,Health,Health,Completed,Medical servicee,Oct-19-2018,Oct-19-2018,,,,IDP and Affected Population,,
01 Nov - 06 Nov 2018,MoH-KP,,Government,Palu,Palu Barat,Kamonji,Kamonji,Health,Health,Completed,Medical servicee,Oct-15-2018,,,,,IDP and Affected Population,,
01 Nov - 06 Nov 2018,MoH-KP,,Government,Palu,Palu Barat,Siranindi,Puskesmas Kamonji,Health,Health,Completed,Medical servicee,Oct-12-2018,Oct-12-2018,,,,IDP and Affected Population,,
01 Nov - 06 Nov 2018,MoH-KP,,Government,Palu,Palu Barat,Siranindi,Puskesmas Kamonji,Health,Health,Completed,Medical servicee,Oct-13-2018,Oct-13-2018,,,,IDP and Affected Population,,
01 Nov - 06 Nov 2018,MoH-KP,,Government,Palu,Palu Barat,Kamonji,Puskesmas Kamonji,Health,Health,Completed,Medical servicee,Oct-16-2018,Oct-16-2018,,,,IDP and Affected Population,,
01 Nov - 06 Nov 2018,MoH-KP,,Government,Palu,Palu Barat,Kamonji,Puskesmas Kamonji,Health,Health,Completed,Medical servicee,Oct-17-2018,Oct-17-2018,,,,IDP and Affected Population,,
01 Nov - 06 Nov 2018,MoH-KP,,Government,Palu,Palu Barat,Kamonji,Puskesmas Kamonji,Health,Health,Completed,Medical servicee,Oct-17-2018,Oct-17-2018,,,,IDP and Affected Population,,
01 Nov - 06 Nov 2018,MoH-KP,,Government,Palu,Palu Barat,Kamonji,Puskesmas Kamonji,Health,Health,Completed,Medical servicee,Oct-18-2018,Oct-18-2018,,,,IDP and Affected Population,,
01 Nov - 06 Nov 2018,MoH-KP,,Government,Palu,Mantikulore,Talise,Talise,Health,Health,Completed,Medical servicee,Oct-15-2018,,,,,IDP and Affected Population,,
01 Nov - 06 Nov 2018,MoH-KP,,Government,Palu,Mantikulore,Kawatuna,Kawatuna,Health,Health,Completed,Medical servicee,Oct-15-2018,,,,,IDP and Affected Population,,
01 Nov - 06 Nov 2018,MoH-KP,,Government,Palu,Mantikulore,Talise,Puskesmas Talise,Health,Health,Completed,Medical servicee,Oct-11-2018,Oct-11-2018,,,,IDP and Affected Population,,
01 Nov - 06 Nov 2018,MoH-KP,,Government,Palu,Mantikulore,Talise,Puskesmas Talise,Health,Health,Completed,Medical servicee,Oct-12-2018,Oct-12-2018,,,,IDP and Affected Population,,
01 Nov - 06 Nov 2018,MoH-KP,,Government,Palu,Mantikulore,Talise,Puskesmas Talise,Health,Health,Completed,Medical servicee,Oct-13-2018,Oct-13-2018,,,,IDP and Affected Population,,
01 Nov - 06 Nov 2018,MoH-KP,,Government,Palu,Mantikulore,Talise,Puskesmas Talise,Health,Health,Completed,Medical servicee,Oct-16-2018,Oct-16-2018,,,,IDP and Affected Population,,
01 Nov - 06 Nov 2018,MoH-KP,,Government,Palu,Mantikulore,Kawatuna,Puskesmas Kawatuna,Health,Health,Completed,Medical servicee,Oct-17-2018,Oct-17-2018,,,,IDP and Affected Population,,
01 Nov - 06 Nov 2018,MoH-KP,,Government,Palu,Mantikulore,Talise,Puskesmas Talise,Health,Health,Completed,Medical servicee,Oct-17-2018,Oct-17-2018,,,,IDP and Affected Population,,
01 Nov - 06 Nov 2018,MoH-KP,,Government,Palu,Mantikulore,Kaeatuna,Puskesmas Kawatuna,Health,Health,Completed,Medical servicee,Oct-17-2018,Oct-17-2018,,,,IDP and Affected Population,,
01 Nov - 06 Nov 2018,MoH-KP,,Government,Palu,Mantikulore,Talise,Puskesmas Talise,Health,Health,Completed,Medical servicee,Oct-17-2018,Oct-17-2018,,,,IDP and Affected Population,,
01 Nov - 06 Nov 2018,MoH-KP,,Government,Palu,Mantikulore,Talise,Puskesmas Talise,Health,Health,Completed,Medical servicee,Oct-18-2018,Oct-18-2018,,,,IDP and Affected Population,,
01 Nov - 06 Nov 2018,MoH-KP,,Government,Palu,Mantikulore,Kawatuna,Puskesmas Kawatuna,Health,Health,Completed,Medical servicee,Oct-18-2018,Oct-18-2018,,,,IDP and Affected Population,,
01 Nov - 06 Nov 2018,MoH-KP,,Government,Palu,Mantikulore,Talise,Puskesmas Talise,Health,Health,Completed,Medical servicee,Oct-19-2018,Oct-19-2018,,,,IDP and Affected Population,,
01 Nov - 06 Nov 2018,MoH-PKM,,Government,Donggala,Marawola,Tinggede,"Puskesmas Tinggede, Kelurahan Tinggede, Kec. Marawola",Health,Health,Completed,Medical servicee,Oct-18-2018,Oct-18-2018,,,,IDP and Affected Population,,
01 Nov - 06 Nov 2018,MoH-PKM,,Government,Donggala,Marawola,Tinggede,"Puskesmas Tinggede, Kelurahan Tinggede, Kec. Marawola",Health,Health,Completed,Medical servicee,Oct-19-2018,Oct-19-2018,,,,IDP and Affected Population,,
01 Nov - 06 Nov 2018,MoH-PKM,,Government,Sigi,Marawola,Tinggede,Tinggede,Health,Health,Completed,Medical servicee,Oct-13-2018,,,,,IDP and Affected Population,,
01 Nov - 06 Nov 2018,MoH-PKM,,Government,Sigi,Marawola,Binangga,Binangga,Health,Health,Completed,Medical servicee,Oct-13-2018,,,,,IDP and Affected Population,,
01 Nov - 06 Nov 2018,MoH-PKM,,Government,Sigi,Marawola,Tinggede,"Puskesmas Tinggede, desa Tinggede, Kec. Marawola, Sigi",Health,Health,Completed,Medical servicee,Oct-13-2018,Oct-13-2018,,,,IDP and Affected Population,,
01 Nov - 06 Nov 2018,MoH-PKM,,Government,Sigi,Marawola,Tinggede,"Puskesmas Tinggede, Kel. Tinggede, Kec. Marawola, sigi",Health,Health,Completed,Medical servicee,Oct-16-2018,Oct-16-2018,,,,IDP and Affected Population,,
01 Nov - 06 Nov 2018,MoH-PKM,,Government,Sigi,Marawola,Tinggede,"Puskesmas Tinggede, Kel. Tinggede, Kec. Marawola, Sigi",Health,Health,Completed,Medical servicee,Oct-17-2018,Oct-17-2018,,,,IDP and Affected Population,,
01 Nov - 06 Nov 2018,MoH-PKM,,Government,Sigi,Marawola,Tinggede,"Puskesmas Tinggede, Kel. Tinggede, Kec. Marawola, sigi",Health,Health,Completed,Medical servicee,Oct-20-2018,Oct-20-2018,,,,IDP and Affected Population,,
01 Nov - 06 Nov 2018,MoH-PKM Baluase,,Government,Sigi,Dolo Selatan,Wisolo,"Pusling Desa Wiloso, Kec. Dolo Selatan",Health,Health,Completed,Medical servicee,Oct-10-2018,,,,,IDP and Affected Population,,
01 Nov - 06 Nov 2018,MoH-PKM Baluase,,Government,Sigi,Dolo Selatan,Bangga,"Desa Bangga, Dolo Selatan",Health,Health,Completed,Medical servicee,Oct-13-2018,Oct-13-2018,,,,IDP and Affected Population,,
01 Nov - 06 Nov 2018,MoH-PKM DOLO INDUK,,Government,Sigi,Dolo,Tulo,"Desa Tulo, Dusun Pincara, Kec. Dolo",Health,Health,Completed,Medical servicee,Oct-14-2018,Oct-14-2018,,,,IDP and Affected Population,,
01 Nov - 06 Nov 2018,MoH-PKM Kaleke,,Government,Sigi,Dolo Barat,Rarapadende,"Desa Rarampadende, Kec. Dolo Barat, Moelyono",Health,Health,Completed,Medical servicee,Oct-13-2018,,,,,IDP and Affected Population,,
01 Nov - 06 Nov 2018,MoH-PKM Nosarara,,Government,Palu,Tatanga,"Pkm Nosarara, Kel. Pengawu","Pkm Nosarara, Kel. Pengawu",Health,Health,Completed,Medical servicee,Oct-20-2018,Oct-20-2018,,,,IDP and Affected Population,,
01 Nov - 06 Nov 2018,MoH-PKM Nosarara,,Government,Palu,Tatanga,"Pkm Nosarara Ke. Pengawu, Kec. Tatanga","Pkm Nosarara Ke. Pengawu, Kec. Tatanga",Health,Health,Completed,Medical servicee,Oct-20-2018,Oct-20-2018,,,,IDP and Affected Population,,
01 Nov - 06 Nov 2018,MoH-PKM SIGI,,Government,Sigi,Gumbasa,Desa Tuva,"Desa Tuva, Gumbasa",Health,Health,Completed,Medical servicee,Oct-13-2018,Oct-13-2018,,,,IDP and Affected Population,,
01 Nov - 06 Nov 2018,MoH-PKM.BIROMARU,,Government,Sigi,Sigi Biromaru,Mpanau,Mpanau,Health,Health,Completed,Medical servicee,Oct-13-2018,,,,,IDP and Affected Population,,
01 Nov - 06 Nov 2018,MoH-PKM.BIROMARU,,Government,Sigi,Sigi Biromaru,Biromaru,Pkm Biromaru,Health,Health,Completed,Medical servicee,Oct-11-2018,Oct-11-2018,,,,IDP and Affected Population,,
